"ensembl_id","symbol","entrez_id","description","baseMean","log2FC","lfcSE","pvalue","padj"
"ENSCAFG00000001721","FSCN3",475205,"fascin actin-bundling protein 3 [Source:VGNC Symbol;Acc:VGNC:40992]",105.815147968496,-0.794153628923931,0.125622232486328,1.9446830438398e-11,2.44232743475841e-07
"ENSCAFG00000007746","PRIMPOL",475632,"primase and DNA directed polymerase [Source:VGNC Symbol;Acc:VGNC:44968]",63.368319482729,-0.82818213728344,0.138145720338436,1.55534658021178e-10,9.76679885043985e-07
"ENSCAFG00000023682","PCDHGA1",NA,"protocadherin gamma subfamily A, 1 [Source:HGNC Symbol;Acc:HGNC:8696]",116.782598820058,1.16258190411198,0.204543543978808,7.4980479938101e-10,2.37756127555909e-06
"ENSCAFG00000009483","FARS2",488204,"phenylalanyl-tRNA synthetase 2, mitochondrial [Source:VGNC Symbol;Acc:VGNC:40732]",341.146729276883,0.562227980431074,0.0972395857290623,7.57245409844442e-10,2.37756127555909e-06
"ENSCAFG00000003681","DKKL1",610302,"dickkopf like acrosomal protein 1 [Source:VGNC Symbol;Acc:VGNC:39973]",81.1570775388385,1.03380767726245,0.189922017700092,3.01499745359816e-09,7.57307060394787e-06
"ENSCAFG00000001077","TRIB1",482039,"tribbles pseudokinase 1 [Source:VGNC Symbol;Acc:VGNC:55007]",113.512772158375,0.815212724443593,0.158403166310441,1.78428144915493e-08,3.73479845332279e-05
"ENSCAFG00000001978","CCDC138",610991,"coiled-coil domain containing 138 [Source:VGNC Symbol;Acc:VGNC:38794]",71.412051864196,-0.939762524370322,0.185016499044663,2.26261210424247e-08,4.0594493453116e-05
"ENSCAFG00000004673","KHK",100170647,"ketohexokinase [Source:VGNC Symbol;Acc:VGNC:42338]",133.02860549366,0.906423460621512,0.180868311123266,3.40867483205263e-08,5.35119340196862e-05
"ENSCAFG00000006100","DUSP6",482594,"dual specificity phosphatase 6 [Source:VGNC Symbol;Acc:VGNC:40135]",729.843184893059,0.605163885545635,0.126302907438387,1.52640637479364e-07,0.000213001529567038
"ENSCAFG00000020252","NQO1",610935,"NAD(P)H quinone dehydrogenase 1 [Source:VGNC Symbol;Acc:VGNC:53429]",310.673074896797,0.490526930594999,0.101712978908279,1.71466771548966e-07,0.000215345118388347
"ENSCAFG00000001254","EGR1",481528,"early growth response 1 [Source:VGNC Symbol;Acc:VGNC:51711]",2703.23807469737,0.765979520637212,0.164598815325245,2.05869659078919e-07,0.000235047004397468
"ENSCAFG00000028490","",608055,"D-3-phosphoglycerate dehydrogenase [Source:NCBI gene;Acc:608055]",288.474958533152,1.00362394740483,0.219038711650051,2.50171562664129e-07,0.000261825387958233
"ENSCAFG00000028566","NRSN1",478734,"neurensin 1 [Source:VGNC Symbol;Acc:VGNC:43976]",2710.72246312862,0.742676955412455,0.161335223233813,3.12110975397529e-07,0.000301523210770582
"ENSCAFG00000019865","APRT",479615,"adenine phosphoribosyltransferase [Source:VGNC Symbol;Acc:VGNC:38014]",432.806018428478,0.864193172401858,0.192247474572922,4.30844399247002e-07,0.000386498200724507
"ENSCAFG00000005289","SLITRK6",NA,"SLIT and NTRK like family member 6 [Source:VGNC Symbol;Acc:VGNC:46511]",16.0501725026438,-1.40974694757762,0.319218914378838,4.63988177437613e-07,0.000388481834695932
"ENSCAFG00000017040","FOS",490792,"Fos proto-oncogene, AP-1 transcription factor subunit [Source:VGNC Symbol;Acc:VGNC:40940]",477.925019026432,0.915183281352784,0.206789340920563,5.79862406297006e-07,0.000428381880040241
"ENSCAFG00000013049","EGR2",479219,"early growth response 2 [Source:VGNC Symbol;Acc:VGNC:51893]",298.756876411154,0.614800664193372,0.136196101332209,5.62682956338207e-07,0.000428381880040241
"ENSCAFG00000004825","ATRAID",475699,"all-trans retinoic acid induced differentiation factor [Source:VGNC Symbol;Acc:VGNC:38294]",231.946935759421,0.589496468754013,0.132702519186096,8.22474256766835e-07,0.000573858566151926
"ENSCAFG00000006875","DDX4",487211,"DEAD-box helicase 4 [Source:VGNC Symbol;Acc:VGNC:39856]",13.9196431495204,-1.88813494141556,0.450512273130139,1.18994330460417e-06,0.000786552524343358
"ENSCAFG00000013160","NPL",490313,"N-acetylneuraminate pyruvate lyase [Source:VGNC Symbol;Acc:VGNC:43921]",96.1203008629172,-0.698046032871354,0.164758099492317,1.69573785344353e-06,0.0010392439248693
"ENSCAFG00000011650","INPP5D",100688270,"inositol polyphosphate-5-phosphatase D [Source:VGNC Symbol;Acc:VGNC:42032]",466.274794071595,0.618170765739995,0.144996254274952,1.737727718947e-06,0.0010392439248693
"ENSCAFG00000005621","BHLHE40",484680,"basic helix-loop-helix family member e40 [Source:VGNC Symbol;Acc:VGNC:38446]",1983.83352122431,0.462812797989367,0.108780694191955,2.79785665828326e-06,0.0015971946259718
"ENSCAFG00000032019","",100683399,"NLR family pyrin domain containing 12 [Source:NCBI gene;Acc:100683399]",60.8675683811488,-1.58664920249887,0.403532000426322,3.38943720381343e-06,0.00179843303448622
"ENSCAFG00000008561","WDR54",475789,"WD repeat domain 54 [Source:VGNC Symbol;Acc:VGNC:48375]",536.001194081696,0.490716008425477,0.1176693571614,3.57996861709972e-06,0.00179843303448622
"ENSCAFG00000005896","RYR1",606491,"ryanodine receptor 1 [Source:VGNC Symbol;Acc:VGNC:45821]",505.424829599262,-0.419914860684307,0.0992507533631687,3.51881443840056e-06,0.00179843303448622
"ENSCAFG00000000679","SKIV2L",481720,"Ski2 like RNA helicase [Source:VGNC Symbol;Acc:VGNC:46200]",1904.51911444598,0.754635014757791,0.189534252784093,4.8685201748364e-06,0.00233221440960568
"ENSCAFG00000007408","THNSL2",475757,"threonine synthase like 2 [Source:VGNC Symbol;Acc:VGNC:47347]",158.957486912617,-0.444717174974621,0.107643896925378,5.01391743445764e-06,0.00233221440960568
"ENSCAFG00000003560","CDK5RAP2",612705,"CDK5 regulatory subunit associated protein 2 [Source:VGNC Symbol;Acc:VGNC:39058]",447.934878644899,0.458260815933751,0.111691389609749,5.35292148446781e-06,0.00240097646155112
"ENSCAFG00000019077","YIPF1",489581,"Yip1 domain family member 1 [Source:VGNC Symbol;Acc:VGNC:48487]",165.524501227396,0.379816100929582,0.0911614665053636,5.65127423745666e-06,0.00244739148786959
"ENSCAFG00000003895","HSD17B14",476420,"hydroxysteroid 17-beta dehydrogenase 14 [Source:VGNC Symbol;Acc:VGNC:41804]",164.565820241588,0.617861992668219,0.155930414415799,6.26773396154455e-06,0.00255738933883027
"ENSCAFG00000000982","NDUFA6",474483,"NADH:ubiquinone oxidoreductase subunit A6 [Source:VGNC Symbol;Acc:VGNC:43689]",597.825807251112,0.306807739011878,0.0726029303808042,6.31253041673209e-06,0.00255738933883027
"ENSCAFG00000017539","LDLR",100683160,"low density lipoprotein receptor [Source:VGNC Symbol;Acc:VGNC:42622]",265.651132020926,0.546269495262625,0.13771068565174,7.1780735049655e-06,0.00281716953590193
"ENSCAFG00000010596","",487787,"salt inducible kinase 1 [Source:NCBI gene;Acc:487787]",589.490280094027,0.824661669135415,0.215644917305416,8.03774526031838e-06,0.00289263374510326
"ENSCAFG00000012122","GPR3",487344,"G protein-coupled receptor 3 [Source:VGNC Symbol;Acc:VGNC:41429]",128.396107663232,0.681057674019558,0.176093722783709,8.0213977093127e-06,0.00289263374510326
"ENSCAFG00000004859","ECHDC3",487131,"enoyl-CoA hydratase domain containing 3 [Source:VGNC Symbol;Acc:VGNC:49790]",62.0756431905377,0.665694372580667,0.172114227546201,8.25848597799728e-06,0.00289263374510326
"ENSCAFG00000017976","PRPS1",481011,"phosphoribosyl pyrophosphate synthetase 1 [Source:VGNC Symbol;Acc:VGNC:54184]",634.035472528247,0.414276897553322,0.102529260410026,8.29164860448422e-06,0.00289263374510326
"ENSCAFG00000023972","",100126287,"CD302 molecule [Source:NCBI gene;Acc:100126287]",71.0024244403143,-0.796370508979241,0.209828900920795,9.61575980097512e-06,0.00294547139854748
"ENSCAFG00000030080","CD302",NA,"CD302 molecule [Source:HGNC Symbol;Acc:HGNC:30843]",71.0024244403143,-0.796370508979241,0.209828900920795,9.61575980097512e-06,0.00294547139854748
"ENSCAFG00000018530","MAP2K3",489547,"mitogen-activated protein kinase kinase 3 [Source:VGNC Symbol;Acc:VGNC:42961]",177.383863959653,0.565845662359745,0.145441183762681,9.40001206003295e-06,0.00294547139854748
"ENSCAFG00000013833","IL16",488762,"interleukin 16 [Source:VGNC Symbol;Acc:VGNC:41941]",42.1519010457374,0.563619013830775,0.144151745916435,8.99225455725951e-06,0.00294547139854748
"ENSCAFG00000011895","PTAFR",487336,"platelet activating factor receptor [Source:VGNC Symbol;Acc:VGNC:45129]",30.5272745914239,0.547633748198953,0.139926763629982,8.99472476525227e-06,0.00294547139854748
"ENSCAFG00000003268","",NA,"",79.3371432484693,0.590027319790173,0.153286680720652,1.03237798552332e-05,0.00308705598099699
"ENSCAFG00000007149","FBLN7",483062,"fibulin 7 [Source:VGNC Symbol;Acc:VGNC:40753]",433.261823608821,0.483420832864268,0.12396572371432,1.14004927354638e-05,0.00332973926196954
"ENSCAFG00000015976","RASAL3",610409,"RAS protein activator like 3 [Source:VGNC Symbol;Acc:VGNC:45363]",69.9378081615966,0.727999959414349,0.193861789683613,1.20407581580224e-05,0.00343681549333189
"ENSCAFG00000018540","MYO1F",485011,"myosin IF [Source:VGNC Symbol;Acc:VGNC:43565]",94.601116519098,0.772381326976922,0.207540251442025,1.27289571513786e-05,0.00355251050809252
"ENSCAFG00000028848","JUNB",100856456,"JunB proto-oncogene, AP-1 transcription factor subunit [Source:VGNC Symbol;Acc:VGNC:42198]",239.790303582778,0.887066365396467,0.242378418772552,1.4277048996063e-05,0.00381500975194797
"ENSCAFG00000008723","SPI1",611255,"Spi-1 proto-oncogene [Source:VGNC Symbol;Acc:VGNC:52051]",81.8383306662992,0.700579927813212,0.188215695700416,1.41140003600971e-05,0.00381500975194797
"ENSCAFG00000019866","CDT1",479616,"chromatin licensing and DNA replication factor 1 [Source:VGNC Symbol;Acc:VGNC:39083]",69.9432440561319,0.851267702040745,0.233555882012617,1.52584228490756e-05,0.00393460238411497
"ENSCAFG00000000093","CCBE1",610092,"collagen and calcium binding EGF domains 1 [Source:VGNC Symbol;Acc:VGNC:38775]",15.041401713716,-0.730790828350915,0.19681605511074,1.5664473222848e-05,0.00393460238411497
"ENSCAFG00000009326","BPHL",478700,"biphenyl hydrolase like [Source:VGNC Symbol;Acc:VGNC:38503]",593.745572765163,0.374992307190945,0.0954514334927092,1.56558220310135e-05,0.00393460238411497
"ENSCAFG00000019470","TTC34",489618,"tetratricopeptide repeat domain 34 [Source:VGNC Symbol;Acc:VGNC:53470]",174.362982828665,0.633347049737127,0.170427919089738,1.61300097922705e-05,0.00397209398002205
"ENSCAFG00000014543","SH3TC1",488788,"SH3 domain and tetratricopeptide repeats 1 [Source:VGNC Symbol;Acc:VGNC:46135]",47.921125937909,0.98654788587105,0.27541965677688,1.74807690967849e-05,0.00422194190551003
"ENSCAFG00000023837","PTGFRN",475809,"prostaglandin F2 receptor inhibitor [Source:VGNC Symbol;Acc:VGNC:45148]",653.72548256998,0.421244347525248,0.11012680525168,1.95058876645613e-05,0.00462215930526839
"ENSCAFG00000017090","SPATA20",491082,"spermatogenesis associated 20 [Source:NCBI gene;Acc:491082]",252.438626464052,0.652873363320998,0.182483702767233,2.60345754738768e-05,0.00596099543645536
"ENSCAFG00000001965","DNAJB5",474753,"DnaJ heat shock protein family (Hsp40) member B5 [Source:VGNC Symbol;Acc:VGNC:51709]",1102.97008477667,0.359646404720854,0.0941256916533674,2.61051635484549e-05,0.00596099543645536
"ENSCAFG00000009277","DCLRE1B",606778,"DNA cross-link repair 1B [Source:VGNC Symbol;Acc:VGNC:39807]",320.456022116594,0.300578943783183,0.077291755817627,2.7089448261046e-05,0.00607529251268709
"ENSCAFG00000028636","IGFBP6",607374,"insulin like growth factor binding protein 6 [Source:VGNC Symbol;Acc:VGNC:41907]",280.205272558449,0.827201578726835,0.239179714480426,3.18717111944115e-05,0.00700736084900394
"ENSCAFG00000017704","ARMCX3",492022,"armadillo repeat containing X-linked 3 [Source:VGNC Symbol;Acc:VGNC:54661]",1145.55988542082,0.277311315153283,0.0714272029038957,3.23614084912993e-05,0.00700736084900394
"ENSCAFG00000029218","NCR3LG1",102154898,"natural killer cell cytotoxicity receptor 3 ligand 1 [Source:VGNC Symbol;Acc:VGNC:52271]",19.0792329612071,-1.17258631195156,0.349116044716393,3.55492020661226e-05,0.00739308580767344
"ENSCAFG00000004966","MYD88",477024,"MYD88 innate immune signal transduction adaptor [Source:VGNC Symbol;Acc:VGNC:43531]",103.677967106975,0.579953264853199,0.164130084505297,3.59087693501139e-05,0.00739308580767344
"ENSCAFG00000009515","COX15",477792,"cytochrome c oxidase assembly homolog COX15 [Source:VGNC Symbol;Acc:VGNC:39535]",182.19161155217,-0.363803031584759,0.097342727567625,3.5800390411221e-05,0.00739308580767344
"ENSCAFG00000006655","ADGRD1",486229,"adhesion G protein-coupled receptor D1 [Source:VGNC Symbol;Acc:VGNC:52918]",344.977450942847,-0.34135567318594,0.0912976116189724,3.90235522604619e-05,0.00790478698127648
"ENSCAFG00000008731","COQ9",478110,"coenzyme Q9 [Source:VGNC Symbol;Acc:VGNC:39525]",666.592286401877,0.331182089441856,0.0884354482448572,4.05919617738901e-05,0.0080246914401585
"ENSCAFG00000008683",NA,NA,NA,3039.3027660176,0.304111685092059,0.080316735485616,4.08934033099884e-05,0.0080246914401585
"ENSCAFG00000003963","TP53I3",610825,"tumor protein p53 inducible protein 3 [Source:VGNC Symbol;Acc:VGNC:47724]",108.060642300947,0.617849901146351,0.178477175821265,4.21389575031915e-05,0.0081418948812705
"ENSCAFG00000017093","CALR",476694,"calreticulin [Source:VGNC Symbol;Acc:VGNC:54585]",6240.85631068143,0.308720305088842,0.0823064732290155,4.62956689643373e-05,0.00880950464428957
"ENSCAFG00000003344","WHRN",612588,"whirlin [Source:VGNC Symbol;Acc:VGNC:48408]",227.335771668084,0.729304479885311,0.216700591674597,4.85548058523344e-05,0.00910148965223086
"ENSCAFG00000004713","PLK3",475380,"polo like kinase 3 [Source:VGNC Symbol;Acc:VGNC:44697]",214.856733992891,0.557787913397329,0.161737784547533,5.10477835658717e-05,0.00942807520299681
"ENSCAFG00000020363","ZDHHC1",479686,"zinc finger DHHC-type containing 1 [Source:VGNC Symbol;Acc:VGNC:48577]",694.756208139535,0.535391056641913,0.154921722777183,5.31027653026372e-05,0.00952739470622601
"ENSCAFG00000020364","TPPP3",479687,"tubulin polymerization promoting protein family member 3 [Source:VGNC Symbol;Acc:VGNC:47751]",694.756208139535,0.535391056641913,0.154921722777183,5.31027653026372e-05,0.00952739470622601
"ENSCAFG00000013710","DNA2",489015,"DNA replication helicase/nuclease 2 [Source:VGNC Symbol;Acc:VGNC:40008]",18.0113086569602,-0.747913501715302,0.223143938849487,5.44590396717464e-05,0.00963311379207695
"ENSCAFG00000032030","TMEM119",611689,"transmembrane protein 119 [Source:VGNC Symbol;Acc:VGNC:47455]",64.99611131247,0.825084470080969,0.253022733026059,6.35410412178939e-05,0.0107695480948963
"ENSCAFG00000019914","",609239,"chromosome 5 C16orf95 homolog [Source:NCBI gene;Acc:609239]",121.896897160278,0.6990243464184,0.211524244709907,6.31216589579938e-05,0.0107695480948963
"ENSCAFG00000013411","ECHS1",480828,"enoyl-CoA hydratase, short chain 1 [Source:VGNC Symbol;Acc:VGNC:52989]",885.227163351318,0.622170188887665,0.185602719168902,6.29977350122754e-05,0.0107695480948963
"ENSCAFG00000024722","GLB1L3",489267,"galactosidase beta 1 like 3 [Source:VGNC Symbol;Acc:VGNC:49807]",67.4613849755619,-0.540045775191993,0.159233469250888,6.43137277742832e-05,0.0107695480948963
"ENSCAFG00000029826","DUSP1",NA,"dual specificity phosphatase 1 [Source:VGNC Symbol;Acc:VGNC:51892]",395.610951486188,0.591706839434449,0.178015832210079,7.32449393186517e-05,0.0121037262224072
"ENSCAFG00000003553","CADPS2",475304,"calcium dependent secretion activator 2 [Source:VGNC Symbol;Acc:VGNC:38659]",2069.71570306346,0.409275648900439,0.117591045557145,7.76729990989462e-05,0.0126687687751125
"ENSCAFG00000023355","",NA,"",72.9726900956227,-1.27248669631853,0.410170216500224,7.93291805890148e-05,0.0127730151156082
"ENSCAFG00000019498","CEP104",607774,"centrosomal protein 104 [Source:VGNC Symbol;Acc:VGNC:39115]",754.908584020019,-0.358172938225333,0.101701490896401,8.21887958940231e-05,0.0130659378181397
"ENSCAFG00000020391","CES2",489769,"carboxylesterase 2 [Source:VGNC Symbol;Acc:VGNC:39153]",447.502939470583,0.558066292492435,0.168653402224276,8.42518510631526e-05,0.0132264874687767
"ENSCAFG00000003260","PLEK",442956,"pleckstrin [Source:VGNC Symbol;Acc:VGNC:44666]",67.730717574145,0.667725140966235,0.206822571374735,8.6715628417187e-05,0.0134452046579192
"ENSCAFG00000015521","ZWINT",477579,"ZW10 interacting kinetochore protein [Source:VGNC Symbol;Acc:VGNC:48866]",16.6875066409289,1.24997581649697,0.409154910494302,9.1456655926632e-05,0.0139439025763803
"ENSCAFG00000016422","TNFRSF1B",487437,"TNF receptor superfamily member 1B [Source:VGNC Symbol;Acc:VGNC:47663]",156.911274259847,0.714329793500426,0.224516543018604,9.43730965038879e-05,0.0139439025763803
"ENSCAFG00000030218",NA,NA,NA,33.0463083139542,0.602582778653008,0.18586142542949,9.37798967205078e-05,0.0139439025763803
"ENSCAFG00000016060","RARA",480526,"retinoic acid receptor alpha [Source:VGNC Symbol;Acc:VGNC:45351]",252.263654813028,0.481156299495335,0.143960699527304,9.34531639094387e-05,0.0139439025763803
"ENSCAFG00000011954","",477532,"X-box binding protein 1 [Source:NCBI gene;Acc:477532]",971.532386940214,0.225452365784751,0.0610512861137341,9.58746600630332e-05,0.0140010448340888
"ENSCAFG00000025512","SERPINB6",478699,"serpin family B member 6 [Source:VGNC Symbol;Acc:VGNC:58333]",415.667019831612,0.570283357114698,0.175139079520129,9.79911691216989e-05,0.0141456447471197
"ENSCAFG00000007338","NR4A1",403897,"nuclear receptor subfamily 4 group A member 1 [Source:VGNC Symbol;Acc:VGNC:43954]",2092.19640319629,0.670524636402396,0.210910831836581,0.00010459126075968,0.0147591195941665
"ENSCAFG00000025231",NA,NA,NA,2092.19640319629,0.670524636402396,0.210910831836581,0.00010459126075968,0.0147591195941665
"ENSCAFG00000029790","TRIM17",482204,"tripartite motif containing 17 [Source:VGNC Symbol;Acc:VGNC:47807]",19.6800267399955,-0.930223945209183,0.305856529024867,0.000119265078524088,0.0151733241809453
"ENSCAFG00000012869","LINGO4",483204,"leucine rich repeat and Ig domain containing 4 [Source:VGNC Symbol;Acc:VGNC:42691]",56.5020278410959,0.764380094796576,0.24695653716568,0.000115782153967803,0.0151733241809453
"ENSCAFG00000020152","IL34",610536,"interleukin 34 [Source:VGNC Symbol;Acc:VGNC:41983]",385.399367302989,0.606825807157881,0.191334859335338,0.00011851888213387,0.0151733241809453
"ENSCAFG00000013005","EPHB3",488108,"EPH receptor B3 [Source:VGNC Symbol;Acc:VGNC:40412]",884.232965100536,0.575164342119671,0.180195990991632,0.000117208385646022,0.0151733241809453
"ENSCAFG00000010785","RBM20",486887,"RNA binding motif protein 20 [Source:VGNC Symbol;Acc:VGNC:45414]",58.2869072025946,-0.46451498619686,0.14148202499394,0.000118717996459928,0.0151733241809453
"ENSCAFG00000029083","",607776,"uncharacterized protein CXorf49 homolog [Source:NCBI gene;Acc:607776]",168.602460503071,-0.452628834037596,0.135883652312208,0.000109076202769025,0.0151733241809453
"ENSCAFG00000008679","LMBR1L",612809,"limb development membrane protein 1 like [Source:VGNC Symbol;Acc:VGNC:42711]",174.25488897147,0.40089687722539,0.119155505862589,0.000119019919573094,0.0151733241809453
"ENSCAFG00000001533","TSPAN33",475198,"tetraspanin 33 [Source:VGNC Symbol;Acc:VGNC:47922]",398.83558875343,0.390219094676534,0.115560936374685,0.000119608176918033,0.0151733241809453
"ENSCAFG00000013073","FUCA1",403929,"alpha-L-fucosidase 1 [Source:VGNC Symbol;Acc:VGNC:41005]",192.170471848249,0.35891783317509,0.104378326271171,0.000111605251894669,0.0151733241809453
"ENSCAFG00000006927","PRR13",NA,"proline rich 13 [Source:HGNC Symbol;Acc:HGNC:24528]",197.405232881548,0.351047245656431,0.102292087751369,0.000117604015562764,0.0151733241809453
"ENSCAFG00000024193","PROB1",100688546,"proline rich basic protein 1 [Source:VGNC Symbol;Acc:VGNC:45005]",198.52642037972,0.752393001084374,0.244932391871838,0.000124495915597182,0.0155014860959797
"ENSCAFG00000012844","IL10RA",NA,"interleukin 10 receptor subunit alpha [Source:VGNC Symbol;Acc:VGNC:41929]",104.1830376239,0.497274058649017,0.153397524161718,0.000124663595484828,0.0155014860959797
"ENSCAFG00000000126","FECH",610360,"ferrochelatase [Source:VGNC Symbol;Acc:VGNC:40815]",736.809407914015,0.175578861725816,0.0474827070703299,0.000126375855410329,0.0155603369421404
"ENSCAFG00000004948","DLEC1",100686697,"DLEC1 cilia and flagella associated protein [Source:VGNC Symbol;Acc:VGNC:54779]",89.884680307906,-0.524014854821154,0.163837320899174,0.000135258158593648,0.0160619625590292
"ENSCAFG00000008380","AQP5",NA,"aquaporin 5 [Source:VGNC Symbol;Acc:VGNC:57418]",398.059638562915,0.511754503597244,0.159687641694788,0.000135565572996026,0.0160619625590292
"ENSCAFG00000014064","PEX5",486710,"peroxisomal biogenesis factor 5 [Source:VGNC Symbol;Acc:VGNC:44435]",1145.22196400338,0.345816218328833,0.101467105552872,0.000133237502344131,0.0160619625590292
"ENSCAFG00000019072","HSPB11",100683945,"heat shock protein family B (small) member 11 [Source:VGNC Symbol;Acc:VGNC:53414]",81.020449835617,-0.339668528093696,0.0994536009008376,0.000132824851434913,0.0160619625590292
"ENSCAFG00000031148","GLYCTK",484738,"glycerate kinase [Source:NCBI gene;Acc:484738]",76.0273748852042,0.645603506372263,0.208217836027877,0.000137781149406204,0.0161719014522665
"ENSCAFG00000012226","COL6A3",403582,"collagen type VI alpha 3 chain [Source:VGNC Symbol;Acc:VGNC:39481]",2155.19002354224,-1.1217201532217,0.382864422200766,0.000140073493778164,0.0162887315588885
"ENSCAFG00000018561","TCTEX1D1",609768,"Tctex1 domain containing 1 [Source:VGNC Symbol;Acc:VGNC:49841]",33.2443798665565,-0.618308389778599,0.199278184567585,0.000147561989293385,0.0166957749868074
"ENSCAFG00000031778","TRAPPC6A",612313,"trafficking protein particle complex 6A [Source:VGNC Symbol;Acc:VGNC:47785]",100.670560056326,0.532831434627475,0.168767083686986,0.000147511199370277,0.0166957749868074
"ENSCAFG00000020091","SLC25A25",491321,"solute carrier family 25 member 25 [Source:VGNC Symbol;Acc:VGNC:46301]",607.173631954211,0.404645865064786,0.122494334003474,0.000145498726451057,0.0166957749868074
"ENSCAFG00000015069","VWA5B1",478205,"von Willebrand factor A domain containing 5B1 [Source:NCBI gene;Acc:478205]",51.0585810509456,-0.524254322877314,0.165895829679108,0.000149109709938111,0.0167202575635065
"ENSCAFG00000007018","DEPP1",477754,"DEPP1 autophagy regulator [Source:VGNC Symbol;Acc:VGNC:49591]",15.017652078996,0.757850942691585,0.252492505322011,0.000152805704705921,0.0168340951351022
"ENSCAFG00000017398","SLC39A1",100855713,"solute carrier family 39 member 1 [Source:VGNC Symbol;Acc:VGNC:46400]",439.720837668083,0.55490291173783,0.177100074517019,0.000151676250161038,0.0168340951351022
"ENSCAFG00000023645","REEP6",NA,"receptor accessory protein 6 [Source:VGNC Symbol;Acc:VGNC:81922]",61.6359924131015,0.650221979099943,0.213233688617579,0.00016091966239915,0.0175738264353993
"ENSCAFG00000000171",NA,NA,NA,13.5039162973336,-0.797317755245221,0.266681356476815,0.000162364916139784,0.0175787798398899
"ENSCAFG00000009441","CD82",611384,"CD82 molecule [Source:VGNC Symbol;Acc:VGNC:38976]",227.004444872185,0.684611732621351,0.226427056393516,0.000163764411280127,0.0175787798398899
"ENSCAFG00000018625","C3",476728,"complement C3 [Source:VGNC Symbol;Acc:VGNC:38591]",2319.94223163216,0.535460510598105,0.172232024159082,0.000166851156282101,0.0176091064852681
"ENSCAFG00000017973","MPI",478369,"mannose phosphate isomerase [Source:VGNC Symbol;Acc:VGNC:58318]",1265.73485540339,0.376798197508916,0.114113396281572,0.000165531358778324,0.0176091064852681
"ENSCAFG00000010008","CBLN1",611712,"cerebellin 1 precursor [Source:VGNC Symbol;Acc:VGNC:38761]",145.009727408324,0.471863229764185,0.148497147042988,0.000168305066746542,0.0176145277772485
"ENSCAFG00000017004","PPP1R9B",491076,"protein phosphatase 1 regulatory subunit 9B [Source:VGNC Symbol;Acc:VGNC:44903]",11625.1573649535,0.646714927221439,0.205846400665471,0.000178442169694011,0.0185211174312982
"ENSCAFG00000030567",NA,NA,NA,279.517789436913,0.363697226142314,0.110302175135957,0.000180484974027479,0.0185795966295992
"ENSCAFG00000016432","CAPN8",612029,"calpain 8 [Source:VGNC Symbol;Acc:VGNC:54927]",27.6481282019277,0.786105904811495,0.267606973128427,0.000184756319660058,0.0187125372468602
"ENSCAFG00000012641","PSTK",477855,"phosphoseryl-tRNA kinase [Source:VGNC Symbol;Acc:VGNC:45126]",106.48295642507,-0.36422717329231,0.110450412811148,0.000183541854604495,0.0187125372468602
"ENSCAFG00000018753","",476735,"NADH:ubiquinone oxidoreductase subunit A11 [Source:NCBI gene;Acc:476735]",1655.82323015551,0.591173049314933,0.195593864615166,0.000192562665822077,0.0193471561604757
"ENSCAFG00000007377","PEPD",476493,"peptidase D [Source:VGNC Symbol;Acc:VGNC:44419]",611.430972958004,0.399109642934593,0.12384846036394,0.000195778755561755,0.0195141697706356
"ENSCAFG00000005927","DCXR",475926,"dicarbonyl and L-xylulose reductase [Source:VGNC Symbol;Acc:VGNC:39825]",217.556205843775,0.644124585238316,0.216249756883739,0.000202863343617218,0.0196261635247906
"ENSCAFG00000000134","RBMS2",481115,"RNA binding motif single stranded interacting protein 2 [Source:VGNC Symbol;Acc:VGNC:45428]",62.2495970864719,0.394594189688484,0.122535117228722,0.000199953129281653,0.0196261635247906
"ENSCAFG00000012992","SDHC",478983,"succinate dehydrogenase complex subunit C [Source:VGNC Symbol;Acc:VGNC:45952]",1018.9652549288,0.238133054306804,0.0684222458254954,0.000203153217471357,0.0196261635247906
"ENSCAFG00000012997","CFAP126",488655,"cilia and flagella associated protein 126 [Source:VGNC Symbol;Acc:VGNC:56140]",1018.9652549288,0.238133054306804,0.0684222458254954,0.000203153217471357,0.0196261635247906
"ENSCAFG00000015302","CCDC116",486447,"coiled-coil domain containing 116 [Source:VGNC Symbol;Acc:VGNC:52923]",32.7172145601274,0.545892623521861,0.179616224392006,0.000206506102106411,0.0197977873004154
"ENSCAFG00000004011","TBXAS1",482771,"thromboxane A synthase 1 [Source:VGNC Symbol;Acc:VGNC:47178]",91.474755854832,0.475109912209239,0.15315923664132,0.000212731889005776,0.0202401499547238
"ENSCAFG00000017019",NA,NA,NA,249.81988158658,0.341911308421139,0.104391644031136,0.000218537581990769,0.0206361916708426
"ENSCAFG00000002061","CD72",481595,"CD72 molecule [Source:VGNC Symbol;Acc:VGNC:38971]",95.7680310620507,0.404604437275667,0.127652013035164,0.000221290352355937,0.0207401905614792
"ENSCAFG00000005088","CSRNP1",485596,"cysteine and serine rich nuclear protein 1 [Source:VGNC Symbol;Acc:VGNC:39673]",404.909992820377,0.683922900155389,0.234106782890383,0.000226688148727238,0.0210887145175213
"ENSCAFG00000019600",NA,NA,NA,21.4167087122705,0.804136972756403,0.28218295175915,0.000233021054384943,0.0213613972410255
